Timestamp,Pupil Diameter
0.8342068195343018,6.708403587341309
0.8930666446685791,12.36951732635498
0.9678983688354492,9.219744682312012
1.0098240375518799,7.14306116104126
1.0483112335205078,2.000200033187866
1.5366482734680176,5.09921932220459
3.4539530277252197,47.86469268798828
3.4965434074401855,48.859310150146484
3.537966728210449,49.50798034667969
3.580653429031372,49.49767303466797
3.623492479324341,49.6593017578125
3.6663403511047363,48.95793151855469
3.707537889480591,48.154178619384766
3.748063325881958,47.87094497680664
3.788360834121704,46.42128372192383
3.829077959060669,46.15819549560547
3.8690595626831055,45.74427032470703
3.90936541557312,45.51688003540039
3.949678897857666,45.282691955566406
3.9916648864746094,44.61459732055664
4.032534599304199,44.00249099731445
4.074099063873291,44.71055603027344
4.115244150161743,44.55586624145508
4.156611204147339,43.841773986816406
4.197065114974976,43.393768310546875
4.238731861114502,43.22417449951172
4.280303001403809,0.00019999999494757503
4.363948345184326,45.45973205566406
4.403043985366821,45.02787399291992
4.442443609237671,45.46868133544922
4.482518196105957,45.08978271484375
4.524534702301025,44.71751403808594
4.5658118724823,45.277122497558594
4.607455015182495,44.34190368652344
4.649445295333862,44.475929260253906
4.6911232471466064,43.18880081176758
4.73105001449585,38.64151382446289
4.771636009216309,59.07371520996094
4.815685749053955,29.15496063232422
4.8607017993927,8.000200271606445
5.534994602203369,30.016862869262695
5.579770088195801,33.241737365722656
5.621009588241577,36.12498092651367
5.661778926849365,41.109806060791016
5.702876567840576,42.20734405517578
5.745861291885376,43.73805236816406
5.788626432418823,44.42347717285156
5.830540180206299,45.726436614990234
5.872508764266968,46.17378234863281
5.913881063461304,46.09791946411133
5.955296277999878,45.18330001831055
5.997140884399414,44.87016677856445
6.038423538208008,44.96037673950195
6.079406261444092,45.336761474609375
6.120869159698486,45.790016174316406
6.16183876991272,45.62725830078125
6.20428204536438,46.08671188354492
6.2454993724823,45.72447967529297
6.287115573883057,45.69355010986328
6.327783107757568,45.96197509765625
6.368337392807007,45.81294250488281
6.4119343757629395,45.66826629638672
